review,rating
Product 2star power saving . Picture quality good not batter. 🔊 good value for worth. Connectivity good. Light weight. Overall good as compared to cost 11249.READ MORE,3.0
"I was using 28"" TV from different company With normal set top box (without HD) and when i Saw this just after installation i just shocked! Picture quality was looks like poor than my old TV but the person who provided the installation service said that it is due to set top box. You should have HD set top box to get more clarity.  I felt bad really by thinking that more expenses needed but Today is my 3rd day and I've now no such problems like first day. Things are now cleared. Picture quality...READ MORE",5.0
"Excellent so good nice picture quality, sound or everything is perfect. I love it miREAD MORE",5.0
"Amazing picture quality. Good sound.. Am using firetv stick...youtube stunning picture quality in 1080p..Even 4k can play via usb. Confused to buy vu,thomson or mi.After seeing quality of the product and os..my decision was correct am very happy..thanks MI an Flipkart.READ MORE",5.0
good product good sound quality best reasonable price .  bestREAD MORE,3.0
nice tv in this price quality good sound good every thing is so goodREAD MORE,5.0
A large (43inch) Smart LED is what every one of us now is looking for and MI has done good job in satisfying the customer needs. Practically it has everything. You just need a HD set top box to tune in and enjoy the HD experience. PROS : FullHD display with little edges. Just a 11 button remote...which makes it simple. And lastly the UI is really good.CONS : I had some issue with the audio format not recognized while playing movies through Pen-drive. Need to check on that from my end.READ MORE,5.0
"Awesome product, the TV is very good covering almost all the features required, with a very reasonable price. Product received 10 days before schedule in a very good condition. Installation and demo was done the very next day and happy with the TV performance.READ MORE",5.0
one of the best led tv in budget.... Go for itSound was so good u dont need home theatre and picture quality is too good in this budget.READ MORE,4.0
Very poor quality of your mi led smart tv clearity and android patch wall systemmiracast not supported to my android smart phoneall over not satisfied your coustmerREAD MORE,1.0
"I bought 32 inch mi tv. It is built good, sound, connect ivity everything is fine  but the only con is its picture quality. Its made for hd set top box or hd video programs. Picture quality shown not good with normal set top box.READ MORE",1.0
"TV connection with local cable STB is very poor visibility in mi TV.one should have an active HD setup box or a decent WiFi connection to view the preloaded content for better viewing experience. sound is extremely awesome and remote is not too good to use but looks beautiful.remote doesn't work like a cursor on TV, it was just a button remote like everything.READ MORE",4.0
The mi tv 43 inch good in this price rate and it was value of money. The picture was full HD and quality good. The sound was also good.my rating on tv 4 out of 5 but the service of jeeves very very bad. It was call and appointment to fix my tv on wall mount i say i already purchased wall mount so i don't need your wall mount then it was say then i am not done your TV installation. Then i install my tv local dealer and it was take 100 rupees.  I say Flipkart please provide good service of tv i...READ MORE,4.0
"LCD or LED tv? .....,.........Hi All, i ordered 32 inch TV on 29th May but they delivered only on June 7. This is disappoint for me from Flipkart as well as the courier service.  Still installation and demo is Pending with jeeves.                        This review is mainly for the people who raise concern as LCD and not LED tv. This is for them to make u derstand the difference between lcd and led tv.            In LCD the illumination is done usin CFL lamps i.e. Bulb like thing. Whereas LE...READ MORE",4.0
Nice tv good luck all advance tv beautiful picture quality nice sound effect all for goodREAD MORE,5.0
Tv is super all is well but it got 3 star bee rating.. totally niceREAD MORE,5.0
"Not recommended to purchase the TV.I was excited when the TV arrived and it worked flawlessly for a day. Though the picture quality was very medicore , I was satisfied for this quality at this price range. But my excitement turned into disaster when after a day my TV started developing ""greenish display and blurred images"". I have asked for a replacement. Is anyone is facing the same issue please let me know by a placing a reply.READ MORE",1.0
Best deal for this price..!! Simply go ahead for this..!!! U will never get such deal for this price.. Awesome quality... Best sound quality ever.. Simply go for it..!!READ MORE,5.0
Excellent TV for price... But i bought it before the new Thompson smart TVs launch which are purely android TVs and much more convinient than MI TVs. Biggest con is MI TV is installing third party apps. Android TVs are much more flexible in terms customisation and operation.Here is my suggestion... Buy good quality non-smart TV and then buy Airtel Internet (Android STB) Set Top box at 6000 Rs. which alao gives 1 year free subscription of all HD and SD channels... and you are All Set!READ MORE,4.0
"good things:soundunique features like screen mirror ,install play store app like jio tv, YouTube ,crome ,but for easy play use mouse and keyboardnormal picture quality.more than big screen.READ MORE",4.0
"First of all thank you Mi and Flipkart to sale like this type of product.Awesome Tv with Good quality picture, Sound effect is good, overall performance is good but remote cells was not given in the box.Need to check before packing the product.READ MORE",4.0
"Good TV, Need explanation y they wrote LCD TV,on screen sticker...If it's LED, If It's Android TV .... Where is okay Store... How can v download apps....??? Clarity ,Sound is Good...For this price.... Enjoying Watching Movies on it.   User Friendly TV... MI need to update for Apps...READ MORE",5.0
Flipkart and mi Rocks...  product delivered and intallation done within 1 day. super service by jeeves team. after 1 week of use my opinion .... picture quality is awsm... sound is good ..almost every video format supported via usb. patchwall is simple and clean... only appstore in not there. but i install apps via  pen drive. some apps supporting some not. At this price you cannot get this type of product.. so dont think twice .. just grab it.READ MORE,5.0
awesome  its very good price and picture quality is good colour also clearly nice flipkart insulation is very fast i feel very goodREAD MORE,5.0
"* Picture quality is average, it didn't seem like full HD.* It does not have play store, all apps need to be sideloaded.* Sound quality is ok ok.* Screencast will not work with moto phones and laptops* Conclusion , I am giving good just because of price segment.READ MORE",3.0
MIND blowing flipkart u r the best u know first time i am very disappoint from u but now iam very glad to say that i am at that time now i  hope u r never give up i want one more mi 32 4a tv so plz help this time plz dont disapoint me thank u.READ MORE,5.0
"You might have heard the word bang for the buck. Jus experience it with this product. Everything from the sound to picture clarity is good. But purchase an additional sound bar to get a theatre like experience. What can u expect from a smart tv- full hd resolution, 20 w speakers, 6.5 ms response time, hdmi arc connectivity, smart features, dts hd out, bluetooth, wifi, miracast. It has everything. Too good a product at this price range. Way to go MI. Special thumbs up for flipkart for the next...READ MORE",5.0
"First of all flash sale was a mess! Secondly, the order placed didn't get dispatched as per the first timeline but only after the next sale! Yes, it happens .. you place your order pay for it & then just keep your fingers crossed for it to be delivered.Thirdly, product delivered after 8 days & 3 days prior to that the installation & demo was provided after a few follow ups. The process was hassle free on the installation part and the guy was very decent & quick with his work.Fourth, the...READ MORE",3.0
"Nice display clarity. Everything's ok cheapest price range. Very good mi aur flipkart deal, mirror share, WiFi, you tube is also working fine....... Good GoodREAD MORE",5.0
"Not compatible for this TV function Mi TV not satisfied, vu TV better than TV and multiple support for vu TV audio & vedio format this TV (Mi TV)  720p vedio format supported but audio codec ac3 not supportedREAD MORE",5.0
"I was one of the lucky people to have been able to order the Mi TV 4A(32).Its a good TV, the patchwall is great and I was only able to sideload YouTube, which works fine.The resolution is not very high, at 720p, it manages to do the work.Bit anxious about the Mi IR cable. It comes after your TV.The sound is the best feature. Its great, lacks bass though.I don't know if my unit is only facing this problem, but i am unable to screen cast.I tried with two Mi smartphones. It just connects, ...READ MORE",5.0
"It is a nice product in coat vise but features are not so good particularly YouTube , play games are not to be supported in this TV .But it works fastly and supports hugs storages like hard disk,pen drive etc..  Really it is not so a smart ......Thank youREAD MORE",3.0
"I got this TV yesterday although i will say this is an awesome TV in Rs.13999/-  so far, even though Smart TV, sound quality is excellent, picture quality is excellent, Connectivity is Good. There's only lack in this Specific TV is Web browser & YouTube hope MI TV next update will recover all requirements soon. It's Worth buying 👌👌👌👌👌READ MORE",5.0
"TV is amazing for its price, also supports many Android apps and games. Miui is also superb and needs some improvements in miui like gallery appREAD MORE",5.0
awesome picture clarity awesome sound bought in just 12149 on big billion day best buy everREAD MORE,5.0
"First things first, this TV takes around 25 seconds to turn on which is absolutely disappointing. The display specs and sound quality is quite good but the support for applications is very poor. Any app you need requires to be loaded via USB, there is no in-built playstore. The interface(PatchWall) is also not very elegant and slightly complicated.It also requires to 2 clicks to turn-off, this is supposed to be the most basic function of any TV, Mi has spoilt basic user experience due to th...READ MORE",3.0
First it is not LED display. They mentioned with label on screen as LCD display. This is like cheating. I feel like this.READ MORE,2.0
"Nice Tv worth  Price . Sound system is good . Only draw back is we have to side load apps what we want using Apk file by downloading in pen drive  App Store not available by default , Mi if you could enable it would be great Smart Tv.READ MORE",4.0
It's worth buying this TV. When you compare other brands in same price range this one is good. Delivery and demo service was great by flipkart. I am totally satisfied with this product and recommend this one.READ MORE,4.0
"Don't Buy Mi Tv it's not Support Google play store u need to install another software Mi  Led Smart TV 4A 80 cm 32 Doesn't Support Google play store YouTube, Google Brower ....  pls update and fix this issues.READ MORE",1.0
I got it delivered today and the services both by flipkart and installation team was very good                            conditional usage is ok i feel good for money connectivity to wifi is stable and good we have you tube and hotstar reinstalled  today is good i will comeback after 1 monthREAD MORE,4.0
"Tv is not full HD 1080p, it's picture quality is 720p,,display colours are looks like washed. The view angle of the tv looks bad. It's before I've vu led tv when I compare all these features vu too better than mi, but the built quality of mi is good, sound is good & flipkart service is good, other Internet feature is running ok. Only you can watch hd channels that is adjustable, so I'm very disappointed this type of picture quality & colour.READ MORE",2.0
Review after 2 years of use. Worth buying this product since it has the best sound and picture quality with the budget friendly price.READ MORE,5.0
"The specs of this product are really good. The picture quality is good but sound quality is not so good, the sound is not balanced and base is low too. The connectivity is satisfactoryREAD MORE",3.0
I love it and full awesome clearly light tv solid sound full clearREAD MORE,5.0
"I have used this TV for 1.5 years now. Excellent product for the given price. Built quality is ok and the remote is very sleek. Screen is perfect, bright and clear pictures, i would not say excellent though, for this price it is cool. Sound is great. I am using Set Top box with the TV, SD channel videos are average, I don't think this TV has enhanced upscaling, however HD videos are superb. Mi offers lot of contents which keeps you always engaged (if u have a good internet speed).I thought ...READ MORE",4.0
Worst OS Update. Its no longer a smart tv. Just LED box. Dont buy unless OS is not changed. World's worst UI and OS features. Apps not available on app store and APK not working.Any simple TV is better than this.READ MORE,1.0
Full pocket friendly with awesome quality.1. Nice picture quality2. Good sharpness 3. Awesome remote with google assistant4. Good wifi connectivity5. Regular updates for android 6. Fast service7. Fast installation serviceREAD MORE,5.0
I loving it.. super led super sound & picture quality..READ MORE,5.0
Okay I an writing this review after using the tv for 1 year and Alhamdulillah it is working absolutely fine. The quality of MI tv is much better in terms of picture and sound in this price but you feel disappointed if you compare it with Sony Bravia.It connects well with wifi and also support third party apk apps. You can download any app and can install it via USB.Overall i will give 9/10 to this product.READ MORE,5.0
Even basic app like YouTube is not working and no promised update of google play store delivered. Not smart enough tv.READ MORE,3.0
"They promised on the product page to give a proper new update on 1st quarter of 2019, here we are still waiting in November 2019 like  poor souls  but no patch or updates Yet. The panel quality is also very poor , blacks are PATHETIC. Xiomi/Mi is becoming like Micromax...stay away from their productsREAD MORE",1.0
it is really a great product smart LED tv. and is more than the money u pay. i gave 4 star because when u on the tv every time it takes time of 30-60 sec.otherwise after that it is a 5* productREAD MORE,4.0
THE TV WAS AWESOME ... ALMOST ONE YEAR GOT OVER  THE PRODUCT WAS AMAZING.. STILL WORKING WITH GOOD CONDITION WITH GREAT QUALITY.READ MORE,5.0
"My  Mi LED Smart TV 4A 108 cm (43) panel already changed 04 Times with in 01 Yr & now warranty is finished, motherboard is damaged. Worst Mi LED Smart TV 4A 108 cm (43) .....Please don’t go with Mi LED Smart TV 4A 108 cm (43).... facing lots of problem.READ MORE",1.0
"In the name of Android it doesn't support 99.9% of apps coz it's not have Google play, only YouTube and hotstar was supporting for some days and now YouTube also not supporting and hotstar for same days shows not support and reinstalled it let see how many days it will work, even after Wi-Fi it's buffer frequently, it's doesn't have crome cast and screen mirror is work worst, other frnd buy TCL smart tv little cheaper price and have Google play service crome cast inbuilt excellent clearity an...READ MORE",2.0
"An Excellent value for money product. Now a days where the life of LED TVs have gone short with limited scope of repair, this TV fills the GAP by offering excellent specification at very low price.I am using the tv for the last one year and would say ... it was a sound decision i made.READ MORE",5.0
"I am giving this feedback after 9 months from the date of purchase. I m very much happy with this product, value for money, good quality, overall this is worth of money.READ MORE",4.0
"Great turning point in the indian TV market by one & only MI, thanks to xiomi great futures LED TV with low price.READ MORE",5.0
"After Using 1 yr I m writing this review. Screen mirroring has issue with connectivity. YouTube app updated and stopped working a month ago, since then not found any compatible YouTube app yet. Good for watching HD channels and content in memry card. But I don't find any free apps like you tube. Anyway It's value for money and Money paid less so get less.READ MORE",3.0
"I purchased when this product is released intially, while taking mentioned like it is going to be upgraded to Android version in future but not yet upgraded. over all satisfied with this product with reasonable price and big screen.READ MORE",4.0
"Pros:Connectivity for the priceDesignCons:Picture qualityYou would need a very robust WiFi signal for it to work seamless.works reasonably well with set top boxes or external media like pendrives, hard disc...READ MORE",3.0
"This is the worse product i have ever seen. It does not have app store to download applications. Moreover with the new update now it is not supporting Youtube app as well which was the only app installed in it.Now this is just a normal TV, please don’t make people fool by calling it Smart TV.I would prefer to set my money on fire rather than buying this kind of product.Customer care is never reachable...Pathetic experience...READ MORE",2.0
I ordered Mi LED TV on 24-Oct-18.Got the product well in time and good packing. I am happy with the quality for the paid price. Certainly you CANNOT compare the picture & sound quality with Sony/Samsung/LG. Go for it. I compared it with VU. VU picture & sound quality is little better.C h e t a nREAD MORE,4.0
TV take 1..2 min to start ...does not have any options to update like YouTube other wise TV is good in this price range .READ MORE,5.0
Mi led. smart TV 4A is very economical and less price. Good quality and free home delivery and installation. I like this very much. Thanks Flipkart.READ MORE,5.0
Bluetooth not available. Voice search not available like the latest models of the same brand. Playstore not available. Other than that. It's a good tv.READ MORE,4.0
"i bought it for 19500/- in last big billion day sale 2018 , since an year it is running satisfactorily . worth for single penny spent on it .but use hd setup box to enhance experience since sd setup box images gets compromised in big screen due to low resolution of sd setup box picture quality. installation was ok , technician charged nominal amount for wall mounting . at this price segment mi is good also u can opt for vu as it is also nice ,i hve bought both and both are mind-blowingREAD MORE",4.0
vy nice  tv becouse  sound quality vy nice really and picture  quality also good so i m vy happy  from side of my tv.READ MORE,5.0
at this rate product is best and value for money but u cant use netflix on it cz android is of third party and ders no playstore u can install apps from pendrive all other apps runs fine happy with productREAD MORE,4.0
"MI TV Run smoothly.Pic quality is good.sound good.wifi connectivity is also good.Mi tv remote doesn't support some app in tv like xender, share it. Mi should give some update for this tv..like it doesn't support playstore also.haven't bluetooth connectivity.READ MORE",4.0
very nice....thanks MI and flipkart . timely delivery followed by free demo and installation except the wall mounted stand as previously told by flipkart will be charged for rs 499. nice clearity ....READ MORE,5.0
"All is good and as I write every mi products review. Is a good price from the product. But not inbuilt app store from our os like Google play store, MI store, and other frequently application.READ MORE",4.0
"After using 1 and half year  I came for review.........Intro part : I have one S*ny Bravia LED for my living room and purchased this for my bed room (S*ny Bravia mentioned to compare sound)I have connected the TV with wifi (both my phone wifi & home wifi connection), HDMI cable (amazon basics)Pros : Full HD display, However some times it may appear dark, just increase the brightness little bit may be 60 to 75. Then its superb quality.Youtube, Patchwall, Google music everything works su...READ MORE",5.0
"Big tv at good price, comes with remote and small stand too. Wall hanging will cost you more 1500 approx.  sound is decent. pathwall is good feature with lot of songs and couple movies some free some chargrable. YouTube is best as it's connects well to wifi.READ MORE",5.0
"this is the best tv in the world and i recommend everyone to buy it and its best thing is its price,its length is 43 inch and it is a smart tv with fhd only in 25,000READ MORE",5.0
Nice TV. Overall a very good TV at this price. However I would recommend to go for Pro TV with voice control. That will ease your efforts to use TV smartly.READ MORE,4.0
Overall awesome but the wifi speed we get on this tv is very slow ......and everything is superb install thop tv and enjoy every content freeREAD MORE,5.0
"I bought this TV to enjoy World Cup 2018. And was really enjoying it till now. Picture quality is really good even the sound is good. At times I had trouble connecting it with Wi-Fi, it would just deny to connect with it. Bought this in April 2018 and as we step in August 2019, all we heard was a sound and the screen turned off. It was not working since then. So I went to Mi store and asked for a repairman. Their service is really good as the repairman came by the very next day. And all he ha...READ MORE",3.0
Value for money but not as good as reputed brands. Picture quality is not so crisp as LG or Samsung or Panasonic or Sony. overall experience is good but if compared side by side with other costly brand or if u have used them previously u can notice the picture quality difference. But if you are shifting from CRT this is best. Disappoints only if compared to costly brands but does well with similar price range TVs.This review is based on my personal use because i have a Panasonic TV and LG TV...READ MORE,4.0
"As budget product you cannot compare the quality with Sony LED or OLED.Picture quality compared with sony is no match.Picture quality as per price is good.I think within 20k 43 inches LED with decent picture quality is appreciated.Hence I gave3 star- picture and built quality2 star- For UI , it could have been better.5 Star- For PriceOverall- 4 starREAD MORE",4.0
very good tv and bcoz of it all the tv makers will give the honest price . so buy only mi product as it give honest price as compare to other companyREAD MORE,5.0
"I got the tv delivered very next day of my order while it was installed within half an hour thanks to jeeves and Flipkart for this lovely experience.Coming to the TV, It sounds amazing loud and clear.Picture quality is great based on pricing while Bluetooth connectivity option could have enhanced the experience of using with other speakers and smart devicesREAD MORE",5.0
I have used this TV for more than a year now and i can say every penny has been totally worth it . 1. the picture quality is good.2. the sound is good.3. sometimes when u run an oustside app it lags but it has happened with me only for 3 times .4. no google play store so u have to install app from outside  by pendrive . There are youtube video's about it so check it out.overall the product has worked nicely and is worth buying.READ MORE,5.0
"Mi LED Smart TV 4A 80 cm (32)I have purchased on Sept 2018 - very good performanceVery good TV.Still no problem (30 May 2020) , super TVREAD MORE",4.0
"I am writing this review after one year of usage of this TV.1-it's picture quality is good..(recommend only Hd set top box) u can see other channels but picture clarity in HD is superb.2-Sound is surprisingly very good (Don't require seperate Home theatre )3-connectivity via WiFi or even mobile hotspot is good.4-Has patchwall software which has inbuilt may options of regional channels,movie,music etc.u can download apps via using pendrive.5- they should have given the option of android ...READ MORE",5.0
"Great picture quality best in the range. UI is very smooth, but to install new software first you have to install a appstore with the help of pendrive. 20W speakers give you enough to boom your house.READ MORE",5.0
After use of 1year.... This tv is best at this price range  best quality.... Best sound system..best picture quality... no any fault... i fully recommend it.READ MORE,5.0
Really very Awesome TV... Sound quality is Too Good.... picture quality is ok......connectivity is very good and also this one is better than mi 4A pro...... Finally satisfied with this product...... delivery and installation is also better....delivered within time...Thnku flipkart and Xiaomi.READ MORE,5.0
"A Very Nice Product Mi LED Smart TV 4A 108cm, Clear vision, sharp quality., Thanks MiREAD MORE",5.0
"Excellent product. Timely and safe delivery with No any damage, Timely installed and demo by MI. Thanks to flipkartREAD MORE",5.0
Nice TV but some vedio formats are not supported. Some apps also not working. Overall good & nice at this budget.READ MORE,5.0
Its good led TV nice picture quality with great sound. This is very good....READ MORE,5.0
TV is awesome and picture quality is mind blowing. connectivity is also fine and you will be able to connect with your mobile also and  will be able to access all the mobile applications. delivery from Flipkart is also very fine. order reached on time and it was in very good condition. installment taken place on scheduled time and the concerned mechanic was very good and professional. overall it is a great product with nice features and price is very reasonable and getting a smart TV on this ...READ MORE,5.0
this product is fine as per the price not so much good and can not be compared with branded tv however this best you can get at this price rangeREAD MORE,3.0
best tv under 25k excellent display yeah sound is not that great but can be considered seeing the 22k price tag . 2 months have passed its working great no problems & soon i'll be getting an update making it Android tvREAD MORE,5.0
"It seems to be really a good TV after 6 months of usage...  internet wifi connection is good.. It fulfills our basic requirements as we use you tube and hot star..picture quality is good as well.. but sound quality is ok..overall for its price segment, this smart TV is good..READ MORE",5.0
"I am purchase MI TV is a excellent budget TV for good clarity, and i thank you very much to flipkat because his order taken from tv delivery at home and fixing TV with in Hours my option MI is TV Value for money,  gooooooood TVVVVVREAD MORE",5.0
Great TV and best in this price range.. screen quality is good . sound is good. overall a good Smart TVREAD MORE,5.0
"Good TV and as per my expectation all features are really good and convenient to use, really nice TV.READ MORE",5.0
Amazing Product Love This Mi LED TV with Amazing new Experience Maza aa gya ekdamREAD MORE,5.0
"i have used this TV for more than a yeari would certainly not recommend it to anyone, as there is no updates are available that would fix the problem of NET_FLIX or Amazon_Prime buying an affordable TV AND ONE CANNOT USE OTHER AFFORDABLE STREAMING SERVICES FOR ONESELF.WHAT AN INNOVATIVE WAY TO SELL A SMART TV . AS USEFUL AS MY OLDER CRT TV.0/5 for the software if you are buying it for the purpose of an LCD monitor then only its useful otherwise you are just buying a so called smart tv in ...READ MORE",1.0
I am reviewing it after using it more than 10 months. So many brands and models of LED TV available in Indian market but MI provides best budget SMART TV. Sound quality is good but picture quality is little bit low. MI can improve picture quality but in this price it's good. Patchwall and overall interface is good. Remote is quite different. It has affordable price and value for money LED TV.READ MORE,5.0
I don't have any word to say about this product amazing we prefer every one to buy this lovely mi led smart tv😘READ MORE,5.0
"The patchwall user interface is just not up to the mark. All the popular apps don't work on this TV e.g. Netflix, Prime Video and other streaming apps. Only hotstar works fine. Even YouTube is resolution limited to 720p you can't play Full HD videos in YouTube. However workarounds are available but they're not stable enough. connectivity wise there are some issues with screencast ,it is not seamless with all the devices.Technical support on applications is minimal from Xiaomi. They should'v...READ MORE",3.0
Nice tv for my office sound qulity very good picture quality full HD and remote of TV very easy to use & installation service very excellentREAD MORE,5.0
l am giving review after 10 months of using this TV . This LED is really good product. But it take more time in installation than delivery. The delivery was very fast .READ MORE,1.0
excellent product and very very good and smart TV MI TV is is  LovelyREAD MORE,5.0
good and options is very good i like this tv. go for it.READ MORE,5.0
Brothers please never by MI TV ... it doesn't have proper connectivity like HDMI ARC/ OPTICAL OUTPUT. after using one year the sound varies picture clarity varies and even remote stops working . my humble request to u guys to stop purchase this productREAD MORE,1.0
Best picture and sound quality. Great product in reasonable price compare to other companies. Good packing and timely delivery by Flipkart. Just love it.READ MORE,5.0
"05.06.2019, Hi, I have purchased Mi TV 43'' in the month of Nov'18. TV is working in good condition, compared to others Mi is best price, good quality.READ MORE",5.0
Very Nice budget Mi LED smart TV 4A 80cm(32)@fter use 1year. 1. Good connectivity 2. Awesome sound quality 3. Picture quality very good.Thanks for Mi LED smart TVREAD MORE,5.0
"Dear friends, I would like to tell you this is a very good TV. It does not make your money best. You can see this TV with a very nice HD channel. This is a very good TV. Its connecting is very fast that reality is very good.  Friends, if you have to take a TV, then think about this TV once a very good TVThe feature of this TV is that in this you can see the full channel by loading the My Gio TV app from Google Apps. You do not have to put DTH or cable because I am doing thisREAD MORE",5.0
my review after three monthpositive:1. looks stylish.2. light weight.3  connect easily with wifinegative:1. takes time to open.2. picture quality is not good even in HD. doesn't seem s HD to me.3. gets pixelate in fast motion.4. Screen is made of plastic. I don't know hot to clean the screen.5. it was 2 star not 3 star as shown in the image.everything else is ok.READ MORE,3.0
"not so good compared to regular top brand, better purchase good one from top BrandREAD MORE",1.0
Very good product packing was good and I'm satisfied this LED TV 👌READ MORE,4.0
"REVIEW AFTER 2 Months OF USErating: 4/5PROS:1.Value of money. You cant even think about a smart TV at this price.   Good sound quality , initially i thought 20 watt speakers are not enough    but they are enough for our small living room.  Patch wall is good and user friendly. You can use it like your phone.   Two USB ports. you can use keyboard or mouse along with HD or Pen drive.   Internet Connectivity is good. once you sign in with a WiFi. it will automatically dectect and connec...READ MORE",4.0
I'm very happy because the picture and sound quality are very good at such a low price . AwesomeREAD MORE,5.0
Writing this review after several months of use.Pros:- The TV is good considering the price range. - The main thing I like is the Android OS. - Sound is loud and clear.- Viewing angle is also good.- Patchwall UI is on top Android. Patchwall UI is good.- The remote control is small and compact. Cons:- The remote control does not have a mute button which is very much in need. - Xiaomi promised to update the Android OS to version 8.1 but still no update.- Sometimes it gets hang when ...READ MORE,4.0
adding review after 2 weeks of use . good picture quality and sound startup time is little more Everytime you switch on the TV you need to select av input as this tv starts with main interface . connectivity is good even cast with phone is working fine. buillt quality is average tv stands looks okay Jeeves technician brings with him rotatable stand which he charges at around 1800 rs so no need to opt for it even normal wall mount stand is around 400 rs with this guy. no need to wall mount the...READ MORE,5.0
using it for 4 months.so far so good.some of the apps dont work properly or crashes.if you could manage that overall good buy for 11500reREAD MORE,3.0
"This TV is ok.. Connectivity option including WIFI, Screen mirroring from phone, HDMI ports are good. Sound output is also loud if not very clear.But coming to important factor, picture quality thats where this phone struggles. This has LCD display, viewing angles are bad.. colour accuracy is also not that great. screen looks pixelated as compare to my LG TV 32 inches.If picture quality is important better buy VU TV or Sony TV.. If connectivity is important that you can consider this TV.READ MORE",3.0
mi tv is good but not better than micromaxmicromax picture quality is bettr than mi picture quality also sound micromax hve frount sound and surrounding sound in this range micromax is better than miREAD MORE,5.0
it's very awesome selection for purchase this item......I am very glad to purchase it........actually I did purchase 5 pieces of m.i. t.v (32inch-3piece) and (43 inches - 2 pieces) one smart and one android both r best for us.......so if u think to purchase it then go for it........READ MORE,5.0
i buy it in big billion days for 19000 and it is awesome product just go for buy it totally worth to buy such an awesome productREAD MORE,5.0
Its been 6 months I am using this tv set and I am extremely satisfied. Picture quality is best and very clear.Sound is ok and not as great but with this price it is good.So I had my own 5.1 channel speakers attached.Connectivity is good. App installed are working fine.To summarize it is value for moneyREAD MORE,5.0
"overall good smart tvit supports Netflix, hotstar, YouTube, and many other apps which is very good,you'll need high speed internet connection approx 2mbps to run all internet videos smoothly, sound quality is decent, so I recommend you to use home theatre picture quality is good according to priceoverall good WiFi connection good mobile cast goodREAD MORE",5.0
Positives: Value for money. Good picture and sound quality. Youtube is available which does the job of having bigger screen playback.Cons : No play store yet so mis leading information given by manufacturer that by 2019 play store should be available.Wifi reception is weak as tv can't capture wifi easily for smooth streaming experience.READ MORE,3.0
Best quality and the wifi connection is best you can also add ur Android lite apps like angry bird and perfect TVREAD MORE,4.0
super smart TV  MI brand  great sound quality  and picture quality good   cheap and BestREAD MORE,5.0
I am writing this after 6 months. I don't want to compare with Sony or other brands as every brand has own unique features. Don't expect everything at this price. Picture and sound quality is very good. Remote control could have been better as this does not have voice control. Wifi connectivity is okay. Patch wall OS needs updates. As promised update for chrome cast is not yet released. Minor update on sound bar was released. Overall I would still say this would be a decent purchase. I don't ...READ MORE,4.0
"tv is best for the price. picture quality is not so good. sound projection is good enough for living room. performance is very decent. compare to cable TV, dish has more picture quality. even at 25k Sony Samsung and lg you can't get these no of options.READ MORE",4.0
Average work value for 11k through pendrive yes good clarity and sound quality OK for 20 + 20 feet room working good for 1080p movies and videos over all good as expectedREAD MORE,4.0
"its excellent Led TV in this price, its smart TV good sound only don't have bluetooth. but good oneREAD MORE",5.0
"Worth cost, it's realty Good vision and HD display. very portable to fix it up House. I really feel very happy to watch mi TV.really amazing prize and product.who ever buy don't worry it's really amazing mi 32inch smart TV.READ MORE",5.0
wow what a tv best tv with in this price range firsrt of all I planned lg 32 tv finally after lot of survey jst tried for this but no words after using this smart TV conctivity is also goosREAD MORE,4.0
i have bought it for sister...she loved it.. firstly it's under budget with great features... .. picture quality is good nd wifi connectivity also goodREAD MORE,4.0
"Amazing product , worth every penny. Must buy product. The clarity is awesome,sound,etc.....................  Thank you Flipkart..READ MORE",5.0
great TV in this price loved it... specially the sound system very good over all nice oneREAD MORE,5.0
"Rubish tv, it’s not that smart as it does not have android so can’t install any apps from play store. It does not even have a external volume or menu control button on the tv.. audio is average.. clarity and colours is good.. I regret buying this.. now I am using amazon fire stick on this tv which makes any tv smart  tvREAD MORE",2.0
Smart TV with good features & very affordable price... perfect buy for middle class budgetREAD MORE,5.0
Its a very worst experience in the name of smart TV.. You couldn't able to play YouTube even without any interruption. The term as smart TV in not a right word for such TV's which cant even engage a minor things.. I am highly disappointed and this is just a TV with little added hard ware units not a smart TV... Pls dont go for this if you seriously looking for a smart TV.READ MORE,2.0
Best TV available in market under this price range u get almost everything what u can think of should be in a tv picture quality is just awesome can be compared with highly recognised brands sound is also great had some issues in connectivity but leaving that apart it is just awesome “JUST GO FOR IT”READ MORE,5.0
"This TV is perfect if u r looking fora decent TV below 25k range.Very much satisfied with performance, great sound and ultimate picture quality.Recommended for purchaseREAD MORE",5.0
"it's simply good,  iam giving review after usage of 5 months,it is good budget breaker and the display quality is not so good but it's ok, i prefer to watch this tv with Hd settop box then sd box and the  volume is very loud?..nice quality sound and one thing that when that time Iam buying this tv flipkart shows all mi tv 4a will get Android 8.1 and also google services in an update but still i didnt get any of these updates very disappointed.... overall it's a good tv ?READ MORE",5.0
Overall a good product. If I'll talk about picture then it is more than average but not upto the mark. Sound quality is very good and colours are sometimes good and sometimes it seems unnatural. The red will not look exactly red black will not look exactly black sometimes. But at this range it's a good buy.READ MORE,4.0
"Althought it's a very good deal for the price but when you ask for a smart TV it has to perform efficiently and needs to be more reliable for example when I plug in my pen drive and start switching between high res. pictures this TV would take at least 3-5 minutes to process the image and display, well 5 minutes would sound very less but in actual state when you and your family are staring at a screen on the wall it becomes awkward. secondly the app limitations life would've been so much easi...READ MORE",3.0
